id,latitude,longitude,cluster
8470,39.764724,-104.889358,central_park
8471,39.85627,-104.683002,airport
8472,39.702024,-104.999894,wash_park
8473,39.727258,-104.984678,downtown
8474,39.874698,-104.693955,airport
8475,39.748741,-104.951013,city_park
8476,39.855408,-104.679875,airport
8477,39.686853,-104.9691,wash_park
8478,39.727161,-104.991257,downtown
8479,39.688128,-104.973694,wash_park
8480,39.697494,-104.95403,wash_park
8481,39.746611,-104.997571,downtown
8482,39.848382,-104.688798,airport
8483,39.784291,-104.863057,central_park
8484,39.718737,-104.981808,wash_park
8485,39.740683,-104.981471,downtown
8486,39.728186,-104.984756,downtown
8487,39.730992,-104.992513,downtown
8488,39.75326,-104.872758,central_park
8489,39.842363,-104.673947,airport
8490,39.742324,-104.941411,city_park
8491,39.747043,-104.945326,city_park
8492,39.731152,-104.995209,downtown
8493,39.735018,-104.984029,downtown
8494,39.768462,-104.87509,central_park
8495,39.698239,-104.955189,wash_park
8496,39.768923,-104.898217,central_park
8497,39.740243,-104.952444,city_park
8498,39.785572,-104.878286,central_park
8499,39.756759,-104.868509,central_park
8500,39.764539,-104.880397,central_park
8501,39.739143,-104.996308,downtown
8502,39.848397,-104.673294,airport
8503,39.732096,-104.99764,downtown
8504,39.741106,-105.011014,downtown
8505,39.758411,-104.965776,city_park
8506,39.74201,-104.960144,city_park
8507,39.707736,-104.971984,wash_park
8508,39.765478,-104.873549,central_park
8509,39.744315,-105.000669,downtown
8510,39.755591,-104.98556,downtown
8511,39.725089,-104.987662,downtown
8512,39.738201,-104.984182,downtown
8513,39.723223,-104.995409,downtown
8514,39.736048,-104.996501,downtown
8515,39.735768,-104.960108,city_park
8516,39.74763,-104.937501,city_park
8517,39.751498,-104.981844,downtown
8518,39.749248,-104.954679,city_park
8519,39.749922,-104.998467,downtown
8520,39.751525,-105.009533,downtown
8521,39.748893,-104.933678,city_park
8522,39.734575,-104.943333,city_park
8523,39.734789,-104.982608,downtown
8524,39.755461,-104.95411,city_park
8525,39.728392,-104.979969,downtown
8526,39.762279,-104.976865,city_park
8527,39.692273,-104.959324,wash_park
8528,39.756588,-104.951788,city_park
8529,39.756644,-105.000936,downtown
8530,39.734938,-104.992841,downtown
8531,39.851554,-104.695281,airport
8532,39.726011,-104.98454,downtown
8533,39.859213,-104.684497,airport
8534,39.759627,-104.993222,downtown
8535,39.788229,-104.888619,central_park
8536,39.696335,-104.984125,wash_park
8537,39.865703,-104.687471,airport
8538,39.75691,-104.965725,city_park
8539,39.742644,-104.983903,downtown
8540,39.748202,-104.99439,downtown
8541,39.739771,-104.955746,city_park
8542,39.735073,-104.949504,city_park
8543,39.714194,-104.989719,wash_park
8544,39.741711,-105.005435,downtown
8545,39.86569,-104.665333,airport
8546,39.745342,-104.951796,city_park
8547,39.852899,-104.683056,airport
8548,39.700229,-104.974385,wash_park
8549,39.757253,-104.974496,downtown
8550,39.863493,-104.655492,airport
8551,39.690711,-104.971877,wash_park
8552,39.845455,-104.671748,airport
8553,39.741636,-104.947759,city_park
8554,39.76309,-104.883675,central_park
8555,39.728217,-105.001593,downtown
8556,39.699497,-104.977846,wash_park
8557,39.762236,-104.879384,central_park
8558,39.742695,-104.944432,city_park
8559,39.871425,-104.67958,airport
8560,39.70365,-104.953556,wash_park
8561,39.748374,-104.882607,central_park
8562,39.854635,-104.668105,airport
8563,39.729877,-104.997774,downtown
8564,39.770019,-104.889963,central_park
8565,39.765587,-104.895483,central_park
8566,39.773929,-104.901481,central_park
8567,39.729616,-105.009258,downtown
8568,39.852153,-104.686661,airport
8569,39.749716,-104.995061,downtown
8570,39.744189,-104.951734,city_park
8571,39.729521,-105.005904,downtown
8572,39.75821,-104.946647,city_park
8573,39.767621,-104.879078,central_park
8574,39.867604,-104.65428,airport
8575,39.757072,-104.957309,city_park
8576,39.74183,-105.010027,downtown
8577,39.710977,-104.981842,wash_park
8578,39.860817,-104.683571,airport
8579,39.742223,-104.965012,city_park
8580,39.749059,-104.999133,downtown
8581,39.769032,-104.889325,central_park
8582,39.742627,-104.983074,downtown
8583,39.708293,-104.986646,wash_park
8584,39.744505,-104.94225,city_park
8585,39.751153,-105.028722,downtown
8586,39.74639,-104.963992,city_park
8587,39.766881,-104.897164,central_park
8588,39.708218,-104.978139,wash_park
8589,39.724353,-104.996837,downtown
8590,39.868178,-104.674183,airport
8591,39.748155,-104.994646,downtown
8592,39.715825,-104.966918,wash_park
8593,39.741283,-104.995234,downtown
8594,39.730512,-104.975552,downtown
8595,39.860664,-104.672319,airport
8596,39.715325,-104.974895,wash_park
8597,39.704678,-104.966894,wash_park
8598,39.746092,-104.962158,city_park
8599,39.746229,-104.949986,city_park
8600,39.781754,-104.868415,central_park
8601,39.750721,-104.963185,city_park
8602,39.751418,-104.970386,city_park
8603,39.743861,-104.965035,city_park
8604,39.701302,-104.968352,downtown
8605,39.743678,-104.964993,city_park
8606,39.738313,-104.947366,city_park
8607,39.756348,-104.943944,city_park
8608,39.745159,-104.986048,downtown
8609,39.712149,-104.988151,wash_park
8610,39.861888,-104.670194,airport
8611,39.863394,-104.679195,airport
8612,39.742937,-104.939586,city_park
8613,39.761429,-104.97687,city_park
8614,39.735414,-105.009101,downtown
8615,39.750426,-104.979759,city_park
8616,39.769594,-104.85435,central_park
8617,39.74218,-105.02242,downtown
8618,39.844723,-104.69652,airport
8619,39.857392,-104.662385,airport
8620,39.863208,-104.686512,airport
8621,39.744608,-105.003164,downtown
8622,39.759098,-104.860585,central_park
8623,39.85739,-104.654358,airport
8624,39.719786,-104.976265,wash_park
8625,39.71249,-104.958925,wash_park
8626,39.686746,-104.951957,wash_park
8627,39.74472,-105.006954,downtown
8628,39.774246,-104.891926,central_park
8629,39.734365,-104.999153,downtown
8630,39.722916,-104.97139,downtown
8631,39.859206,-104.688325,airport
8632,39.710439,-104.961392,wash_park
8633,39.846626,-104.642813,airport
8634,39.697529,-104.967181,wash_park
8635,39.849168,-104.665643,airport
8636,39.726144,-104.974591,downtown
8637,39.743482,-104.992937,downtown
8638,39.740934,-105.004947,downtown
8639,39.780078,-104.891173,central_park
8640,39.744875,-104.993968,downtown
8641,39.770352,-104.891186,central_park
8642,39.745763,-105.00563,downtown
8643,39.730159,-104.997486,downtown
8644,39.76487,-104.88061,central_park
8645,39.740647,-104.999859,downtown
8646,39.756589,-104.949311,city_park
8647,39.743075,-104.989476,downtown
8648,39.856389,-104.664754,airport
8649,39.743414,-104.98831,downtown
8650,39.74252,-104.983162,downtown
8651,39.751993,-104.941532,city_park
8652,39.765949,-104.878894,central_park
8653,39.785,-104.880518,central_park
8654,39.766429,-104.896706,central_park
8655,39.722556,-104.995894,downtown
8656,39.747421,-104.966578,city_park
8657,39.739346,-104.970118,city_park
8658,39.717406,-104.975062,downtown
8659,39.760129,-104.951087,city_park
8660,39.70249,-104.967656,wash_park
8661,39.720861,-104.990439,downtown
8662,39.741993,-104.968069,downtown
8663,39.747389,-105.00477,downtown
8664,39.704554,-104.9573,wash_park
8665,39.735662,-104.992951,downtown
8666,39.736159,-105.008163,downtown
8667,39.735086,-105.001095,downtown
8668,39.776205,-104.899924,central_park
8669,39.769307,-104.904631,central_park
8670,39.856781,-104.667402,airport
8671,39.720628,-104.97023,wash_park
8672,39.853993,-104.679316,airport
8673,39.74756,-105.001916,downtown
8674,39.729185,-104.98123,downtown
8675,39.854664,-104.67331,airport
8676,39.745832,-104.983025,downtown
8677,39.727587,-105.000207,downtown
8678,39.761133,-104.936301,city_park
8679,39.771823,-104.884422,central_park
8680,39.724753,-104.981252,downtown
8681,39.693649,-104.974464,wash_park
8682,39.747761,-104.953283,city_park
8683,39.779035,-104.888808,central_park
8684,39.700106,-104.963591,wash_park
8685,39.743497,-104.937646,city_park
8686,39.864992,-104.667597,airport
8687,39.754681,-104.962033,city_park
8688,39.730766,-104.965424,downtown
8689,39.751089,-104.937005,city_park
8690,39.745085,-104.989136,downtown
8691,39.756573,-104.983946,downtown
8692,39.745545,-104.995073,downtown
8693,39.733391,-104.9777,downtown
8694,39.852614,-104.688635,airport
8695,39.742543,-104.968871,downtown
8696,39.761336,-104.880998,central_park
8697,39.757656,-104.969553,city_park
8698,39.732555,-104.978629,downtown
8699,39.779162,-104.891343,central_park
8700,39.752281,-105.000251,downtown
8701,39.747515,-104.983681,downtown
8702,39.749614,-104.938083,city_park
8703,39.852921,-104.665692,airport
8704,39.747065,-104.934874,city_park
8705,39.753493,-104.966519,city_park
8706,39.769249,-104.883329,central_park
8707,39.749417,-104.944505,city_park
8708,39.785239,-104.908179,central_park
8709,39.691365,-104.965251,wash_park
8710,39.712857,-104.984303,wash_park
8711,39.748616,-104.946407,city_park
8712,39.730055,-104.996346,downtown
8713,39.703608,-104.980676,wash_park
8714,39.677024,-104.969973,wash_park
8715,39.763156,-104.867402,central_park
8716,39.736818,-104.975763,downtown
8717,39.732499,-104.967274,downtown
8718,39.754183,-104.976897,city_park
8719,39.757877,-104.955684,city_park
8720,39.775848,-104.890902,central_park
8721,39.723081,-105.00333,downtown
8722,39.764115,-104.872818,central_park
8723,39.775862,-104.896723,central_park
8724,39.748179,-104.981667,downtown
8725,39.764067,-104.883244,central_park
8726,39.743906,-104.935833,city_park
8727,39.736377,-104.951543,city_park
8728,39.710733,-104.960315,wash_park
8729,39.85351,-104.663256,airport
8730,39.765354,-104.903312,central_park
8731,39.850115,-104.679555,airport
8732,39.846984,-104.675675,airport
8733,39.753377,-104.964775,city_park
8734,39.837609,-104.689287,airport
8735,39.770445,-104.897032,central_park
8736,39.746125,-104.981201,downtown
8737,39.764699,-104.950683,city_park
8738,39.737719,-104.950179,city_park
8739,39.839613,-104.669718,airport
8740,39.722053,-104.999204,downtown
8741,39.741111,-104.977006,downtown
8742,39.738716,-105.01053,downtown
8743,39.745966,-104.959444,city_park
8744,39.774241,-104.92075,central_park
8745,39.729364,-104.994457,downtown
8746,39.741926,-105.002121,downtown
8747,39.769034,-104.89097,central_park
8748,39.74093,-104.972194,downtown
8749,39.710265,-104.967864,wash_park
8750,39.86298,-104.677644,airport
8751,39.752284,-104.976415,city_park
8752,39.784978,-104.910494,central_park
8753,39.755701,-104.955879,city_park
8754,39.747951,-104.996322,downtown
8755,39.74543,-104.982286,downtown
8756,39.734498,-104.9419,city_park
8757,39.866111,-104.666039,airport
8758,39.738519,-104.993997,downtown
8759,39.710057,-104.977198,wash_park
8760,39.752264,-104.964586,city_park
8761,39.749703,-104.96576,city_park
8762,39.752931,-104.994327,downtown
8763,39.703608,-104.970214,wash_park
8764,39.734124,-104.981922,downtown
8765,39.742049,-105.000354,downtown
8766,39.745741,-104.864677,central_park
8767,39.760608,-104.868847,central_park
8768,39.763623,-104.977766,city_park
8769,39.849037,-104.683629,airport
8770,39.746731,-104.95817,city_park
8771,39.710794,-104.972213,wash_park
8772,39.749392,-104.984052,downtown
8773,39.794466,-104.86756,central_park
8774,39.748491,-104.896445,central_park
8775,39.788991,-104.891235,central_park
8776,39.845153,-104.677068,airport
8777,39.725655,-104.952301,city_park
8778,39.753204,-104.93448,city_park
8779,39.744948,-105.010893,downtown
8780,39.857905,-104.680789,airport
8781,39.690379,-104.967095,wash_park
8782,39.744712,-104.942964,city_park
8783,39.740004,-105.005263,downtown
8784,39.746054,-104.95457,city_park
8785,39.751027,-104.986529,downtown
8786,39.736928,-104.996576,downtown
8787,39.732406,-105.007943,downtown
8788,39.872123,-104.673262,airport
8789,39.740862,-104.927193,city_park
8790,39.737332,-104.976385,downtown
8791,39.741683,-104.993684,downtown
8792,39.771263,-104.872662,central_park
8793,39.765557,-104.867161,central_park
8794,39.698721,-104.96035,wash_park
8795,39.848503,-104.670567,airport
8796,39.707022,-104.950972,wash_park
8797,39.722532,-104.994712,downtown
8798,39.716411,-104.997846,downtown
8799,39.765297,-104.987658,downtown
8800,39.726461,-104.953929,city_park
8801,39.858711,-104.659186,airport
8802,39.840159,-104.664141,airport
8803,39.758365,-104.856553,central_park
8804,39.746846,-104.979948,downtown
8805,39.734474,-104.999707,downtown
8806,39.69695,-104.979182,wash_park
8807,39.743771,-104.988733,downtown
8808,39.733015,-104.969744,city_park
8809,39.757347,-104.942715,city_park
8810,39.745228,-104.956602,city_park
8811,39.714039,-104.954096,wash_park
8812,39.74915,-104.936299,city_park
8813,39.771676,-104.884678,central_park
8814,39.735213,-104.996668,downtown
8815,39.744805,-104.948997,city_park
8816,39.758145,-104.859192,central_park
8817,39.849978,-104.666067,airport
8818,39.732982,-104.986752,downtown
8819,39.848459,-104.670309,airport
8820,39.756671,-104.987732,downtown
8821,39.747021,-104.994269,downtown
8822,39.798183,-104.885984,central_park
8823,39.766968,-104.864136,central_park
8824,39.699904,-104.973505,wash_park
8825,39.729496,-104.998906,downtown
8826,39.74581,-104.962034,city_park
8827,39.881159,-104.682957,airport
8828,39.771472,-104.89371,central_park
8829,39.756334,-104.876496,central_park
8830,39.753692,-104.961265,city_park
8831,39.734366,-104.974412,downtown
8832,39.73207,-104.966203,downtown
8833,39.761819,-104.927044,city_park
8834,39.739023,-104.953401,city_park
8835,39.745921,-104.964978,city_park
8836,39.782156,-104.897888,central_park
8837,39.695149,-104.98021,wash_park
8838,39.708391,-104.942768,wash_park
8839,39.852819,-104.678503,airport
8840,39.764743,-104.978038,city_park
8841,39.853753,-104.688982,airport
8842,39.75339,-104.982828,downtown
8843,39.742829,-104.954132,city_park
8844,39.759734,-104.874662,central_park
8845,39.775093,-104.890392,central_park
8846,39.740674,-104.98774,downtown
8847,39.745324,-104.957321,city_park
8848,39.703413,-104.979295,wash_park
8849,39.726785,-104.974218,wash_park
8850,39.860536,-104.666534,airport
8851,39.780891,-104.876274,central_park
8852,39.687517,-104.953937,wash_park
8853,39.74784,-104.992962,downtown
8854,39.860954,-104.697655,airport
8855,39.850961,-104.674546,airport
8856,39.860829,-104.640853,airport
8857,39.864048,-104.674598,airport
8858,39.711761,-104.956556,wash_park
8859,39.869032,-104.700296,airport
8860,39.851496,-104.66252,airport
8861,39.741886,-104.974806,city_park
8862,39.713107,-104.964458,wash_park
8863,39.778534,-104.884091,central_park
8864,39.762045,-104.965288,city_park
8865,39.749863,-104.966975,city_park
8866,39.738148,-104.996852,downtown
8867,39.842197,-104.682154,airport
8868,39.838588,-104.664183,airport
8869,39.757494,-104.967977,city_park
8870,39.728145,-104.986138,downtown
8871,39.702594,-104.980096,wash_park
8872,39.877421,-104.664941,airport
8873,39.73929,-104.97816,downtown
8874,39.757689,-104.940278,city_park
8875,39.716841,-104.97826,downtown
8876,39.703561,-104.954486,wash_park
8877,39.85361,-104.665527,airport
8878,39.84923,-104.678751,airport
8879,39.771501,-104.902874,central_park
8880,39.77641,-104.902727,central_park
8881,39.724107,-104.986704,downtown
8882,39.7452,-104.968997,downtown
8883,39.710758,-104.965071,wash_park
8884,39.731197,-104.989173,downtown
8885,39.751296,-105.001106,downtown
8886,39.749647,-104.991425,downtown
8887,39.742807,-104.981291,downtown
8888,39.747689,-104.938001,city_park
8889,39.754711,-104.934329,city_park
8890,39.73968,-104.979239,downtown
8891,39.742022,-104.988638,downtown
8892,39.74223,-104.986326,downtown
8893,39.736752,-105.001366,downtown
8894,39.736521,-104.958017,city_park
8895,39.712579,-104.972579,wash_park
8896,39.777933,-104.882776,central_park
8897,39.778698,-104.901385,central_park
8898,39.769489,-104.882134,central_park
8899,39.866272,-104.655427,airport
8900,39.777427,-104.878576,central_park
8901,39.716255,-104.966928,wash_park
8902,39.73148,-104.966957,city_park
8903,39.702747,-104.994858,wash_park
8904,39.762871,-104.868947,central_park
8905,39.695614,-104.941584,wash_park
8906,39.786162,-104.887691,central_park
8907,39.784321,-104.873254,central_park
8908,39.767913,-104.872072,central_park
8909,39.748879,-104.995604,downtown
8910,39.752865,-104.994643,downtown
8911,39.7379,-104.981417,downtown
8912,39.690016,-104.961619,wash_park
8913,39.748125,-105.004645,downtown
8914,39.760881,-104.906119,central_park
8915,39.705418,-104.96365,wash_park
8916,39.783199,-104.884937,central_park
8917,39.744784,-104.98851,downtown
8918,39.730081,-104.994823,downtown
8919,39.699837,-104.980886,wash_park
8920,39.75413,-104.96215,city_park
8921,39.85241,-104.685469,airport
8922,39.755973,-104.885647,central_park
8923,39.85923,-104.67062,airport
8924,39.73964,-105.009787,downtown
8925,39.70353,-104.986146,wash_park
8926,39.736254,-104.956194,city_park
8927,39.736879,-104.992165,downtown
8928,39.716597,-104.980679,wash_park
8929,39.748529,-104.940413,city_park
8930,39.732336,-104.955976,city_park
8931,39.720655,-104.95831,wash_park
8932,39.736185,-104.947259,city_park
8933,39.76228,-104.897689,central_park
8934,39.764848,-104.955857,city_park
8935,39.754097,-104.943422,city_park
8936,39.772347,-104.952787,city_park
8937,39.70533,-104.969404,wash_park
8938,39.841995,-104.679671,airport
8939,39.771047,-104.878274,central_park
8940,39.741746,-104.978154,downtown
8941,39.723162,-104.992213,downtown
8942,39.717147,-104.967335,wash_park
8943,39.730428,-104.982687,downtown
8944,39.773351,-104.90086,central_park
8945,39.762614,-104.872561,central_park
8946,39.736522,-104.975509,downtown
8947,39.754035,-104.960862,city_park
8948,39.725935,-104.96632,city_park
8949,39.737645,-104.956183,city_park
8950,39.754146,-104.963015,city_park
8951,39.756473,-104.947517,city_park
8952,39.762265,-104.949976,city_park
8953,39.707941,-104.977377,wash_park
8954,39.74307,-104.992625,downtown
8955,39.731637,-104.999469,downtown
8956,39.865753,-104.658462,airport
8957,39.714125,-104.995894,downtown
8958,39.748367,-104.963314,city_park
8959,39.701696,-104.983183,wash_park
8960,39.737174,-104.995224,downtown
8961,39.743519,-104.957021,city_park
8962,39.70755,-104.974844,wash_park
8963,39.733466,-104.989452,downtown
8964,39.781666,-104.871079,central_park
8965,39.72615,-104.97463,downtown
8966,39.742612,-104.989684,downtown
8967,39.737068,-104.991921,downtown
8968,39.769718,-104.90245,central_park
8969,39.849599,-104.676265,airport
8970,39.695983,-104.962289,wash_park
8971,39.739468,-104.953596,city_park
8972,39.740685,-104.982433,downtown
8973,39.702552,-104.955631,wash_park
8974,39.707294,-104.968921,wash_park
8975,39.740174,-104.983375,downtown
8976,39.766129,-105.003843,downtown
8977,39.755961,-104.956596,city_park
8978,39.724755,-104.96773,city_park
8979,39.758308,-104.955749,city_park
8980,39.736318,-104.956058,city_park
8981,39.750248,-104.980697,downtown
8982,39.751552,-104.949486,city_park
8983,39.702711,-104.972993,wash_park
8984,39.739206,-104.983976,downtown
8985,39.770278,-104.87373,central_park
8986,39.686479,-104.963026,wash_park
8987,39.774122,-104.880544,central_park
8988,39.745255,-104.956398,city_park
8989,39.75647,-105.001185,downtown
8990,39.752598,-105.009231,downtown
8991,39.748399,-104.985152,downtown
8992,39.734436,-104.991855,downtown
8993,39.729032,-104.996919,downtown
8994,39.857641,-104.687419,airport
8995,39.84762,-104.679606,airport
8996,39.743974,-104.987014,downtown
8997,39.742395,-104.94137,city_park
8998,39.710321,-104.977942,wash_park
8999,39.750206,-104.973329,downtown
9000,39.732051,-104.993408,downtown
9001,39.73545,-104.942994,city_park
9002,39.728389,-104.987098,downtown
9003,39.762327,-104.982885,downtown
9004,39.720292,-104.989179,wash_park
9005,39.747869,-104.975499,downtown
9006,39.86466,-104.698644,airport
9007,39.699006,-104.975528,wash_park
9008,39.860319,-104.673496,airport
9009,39.755168,-104.999217,downtown
9010,39.757462,-104.893197,central_park
9011,39.712129,-104.989912,wash_park
9012,39.854111,-104.696829,airport
9013,39.740595,-104.968579,city_park
9014,39.770977,-104.897175,central_park
9015,39.857499,-104.683478,airport
9016,39.773247,-104.880231,central_park
9017,39.739625,-105.004741,downtown
9018,39.75152,-105.008667,downtown
9019,39.846834,-104.646641,airport
9020,39.752582,-104.980677,downtown
9021,39.732085,-105.000131,downtown
9022,39.864744,-104.673555,airport
9023,39.738864,-104.98982,downtown
9024,39.709771,-104.990988,wash_park
9025,39.764482,-104.882089,central_park
9026,39.698315,-104.967874,wash_park
9027,39.753615,-104.976957,downtown
9028,39.754736,-104.960099,city_park
9029,39.753428,-104.957282,city_park
9030,39.752586,-104.992667,downtown
9031,39.697419,-104.967357,wash_park
9032,39.753958,-105.012305,downtown
9033,39.72949,-105.001001,downtown
9034,39.771649,-104.885164,central_park
9035,39.772591,-104.879305,central_park
9036,39.738689,-105.034528,downtown
9037,39.744734,-104.974734,downtown
9038,39.789591,-104.875222,central_park
9039,39.747529,-104.972693,downtown
9040,39.748375,-104.950611,city_park
9041,39.867217,-104.669781,airport
9042,39.773318,-104.866775,central_park
9043,39.75138,-104.987819,downtown
9044,39.742947,-104.944336,city_park
9045,39.734803,-104.979463,downtown
9046,39.747144,-104.950852,city_park
9047,39.757624,-104.958706,city_park
9048,39.863076,-104.681882,airport
9049,39.845646,-104.681,airport
9050,39.739145,-104.985751,downtown
9051,39.733189,-105.000181,downtown
9052,39.76169,-104.9923,downtown
9053,39.731591,-104.951056,city_park
9054,39.76418,-104.961351,city_park
9055,39.726232,-104.988381,downtown
9056,39.741385,-104.982677,downtown
9057,39.784421,-104.881616,central_park
9058,39.747305,-104.998879,downtown
9059,39.857155,-104.696336,airport
9060,39.772117,-104.882416,central_park
9061,39.771556,-104.875057,central_park
9062,39.775828,-104.895059,central_park
9063,39.8493,-104.67092,airport
9064,39.734736,-104.998977,downtown
9065,39.843125,-104.663424,airport
9066,39.745904,-104.993478,downtown
9067,39.757529,-104.882736,central_park
9068,39.703633,-104.981222,wash_park
9069,39.784503,-104.899146,central_park
9070,39.734682,-105.005279,downtown
9071,39.719616,-105.01425,downtown
9072,39.735531,-104.986463,downtown
9073,39.686315,-104.966826,wash_park
9074,39.74618,-104.990592,downtown
9075,39.85262,-104.661732,airport
9076,39.770812,-104.871113,central_park
9077,39.710962,-104.973416,wash_park
9078,39.696389,-104.974103,wash_park
9079,39.76458,-104.979731,city_park
9080,39.724741,-105.006952,downtown
9081,39.847721,-104.665169,airport
9082,39.729949,-105.025435,downtown
9083,39.771516,-104.877054,central_park
9084,39.741317,-105.016979,downtown
9085,39.757795,-104.959893,city_park
9086,39.743695,-104.957016,city_park
9087,39.777544,-104.896924,central_park
9088,39.742928,-104.994457,downtown
9089,39.754481,-104.987455,downtown
9090,39.838334,-104.691875,airport
9091,39.747309,-104.944853,city_park
9092,39.72634,-105.000441,downtown
9093,39.754727,-104.949008,city_park
9094,39.766745,-104.894006,central_park
9095,39.748699,-105.001853,downtown
9096,39.733199,-105.001874,downtown
9097,39.71514,-104.96127,wash_park
9098,39.760675,-104.959547,city_park
9099,39.733236,-104.97561,downtown
9100,39.774569,-104.884111,central_park
9101,39.76995,-104.88245,central_park
9102,39.761284,-104.975686,downtown
9103,39.696727,-104.987335,wash_park
9104,39.737385,-104.986136,downtown
9105,39.73358,-104.994313,downtown
9106,39.738943,-104.969689,downtown
9107,39.850644,-104.674289,airport
9108,39.739569,-104.986608,downtown
9109,39.690449,-104.971318,wash_park
9110,39.748181,-105.004431,downtown
9111,39.745092,-104.956722,city_park
9112,39.877132,-104.681881,airport
9113,39.711858,-104.980933,wash_park
9114,39.74276,-104.99224,downtown
9115,39.738798,-104.984121,downtown
9116,39.866617,-104.678339,airport
9117,39.84895,-104.682625,airport
9118,39.766816,-104.877045,central_park
9119,39.74391,-104.958852,city_park
9120,39.751765,-104.991124,downtown
9121,39.779367,-104.883907,central_park
9122,39.737765,-105.002259,downtown
9123,39.735615,-104.989776,downtown
9124,39.863121,-104.675048,airport
9125,39.742087,-104.981616,downtown
9126,39.7297,-105.002107,downtown
9127,39.75623,-104.930385,city_park
9128,39.873848,-104.664306,airport
9129,39.755443,-104.954158,city_park
9130,39.735889,-104.9924,downtown
9131,39.856963,-104.666219,airport
9132,39.742151,-105.004693,downtown
9133,39.765793,-104.894136,central_park
9134,39.755856,-104.947996,city_park
9135,39.84857,-104.671446,airport
9136,39.687389,-104.979569,wash_park
9137,39.741685,-104.983227,downtown
9138,39.856663,-104.682949,airport
9139,39.851568,-104.643567,airport
9140,39.7048,-104.982706,wash_park
9141,39.693516,-104.973735,wash_park
9142,39.77543,-104.888147,central_park
9143,39.705528,-104.966358,wash_park
9144,39.72963,-104.999208,downtown
9145,39.734981,-104.99029,downtown
9146,39.735251,-105.005696,downtown
9147,39.850209,-104.693051,airport
9148,39.770582,-104.891877,central_park
9149,39.734402,-104.952825,city_park
9150,39.736387,-104.986022,downtown
9151,39.737398,-104.999496,downtown
9152,39.748557,-104.947746,city_park
9153,39.767703,-104.975498,city_park
9154,39.753557,-104.954051,city_park
9155,39.735601,-104.976088,downtown
9156,39.732597,-104.997977,downtown
9157,39.845536,-104.67945,airport
9158,39.700277,-105.001296,wash_park
9159,39.71132,-104.948698,wash_park
9160,39.777741,-104.893353,central_park
9161,39.725995,-104.997078,downtown
9162,39.737706,-104.999638,downtown
9163,39.75299,-104.983214,downtown
9164,39.783241,-104.888037,central_park
9165,39.733617,-104.991478,downtown
9166,39.758763,-104.958503,city_park
9167,39.755585,-104.948084,city_park
9168,39.855369,-104.680741,airport
9169,39.742803,-105.004682,downtown
9170,39.750457,-104.955832,city_park
9171,39.768396,-104.899975,central_park
9172,39.738954,-104.973208,downtown
9173,39.714241,-104.983869,downtown
9174,39.707299,-104.964886,wash_park
9175,39.767534,-104.8983,central_park
9176,39.744294,-104.978884,downtown
9177,39.721843,-104.972348,wash_park
9178,39.735487,-104.984081,downtown
9179,39.761846,-104.954312,city_park
9180,39.699827,-104.972035,wash_park
9181,39.749818,-104.958992,city_park
9182,39.863472,-104.659728,airport
9183,39.758742,-104.965936,city_park
9184,39.748143,-104.974071,downtown
9185,39.731715,-104.974441,downtown
9186,39.759244,-104.996962,downtown
9187,39.745587,-104.983558,downtown
9188,39.747804,-104.9487,city_park
9189,39.755127,-104.938745,city_park
9190,39.710227,-104.970712,downtown
9191,39.739364,-104.986953,downtown
9192,39.704261,-104.970163,wash_park
9193,39.765172,-104.900917,central_park
9194,39.768264,-104.891125,central_park
9195,39.752572,-104.969692,city_park
9196,39.773107,-104.89159,central_park
9197,39.785907,-104.881917,central_park
9198,39.770719,-104.89321,central_park
9199,39.756522,-104.962445,city_park
9200,39.732952,-104.961908,city_park
9201,39.739358,-104.966585,downtown
9202,39.737843,-104.981286,downtown
9203,39.764275,-104.876786,central_park
9204,39.736768,-104.989634,downtown
9205,39.743936,-104.936079,city_park
9206,39.86918,-104.662319,airport
9207,39.734567,-104.986634,downtown
9208,39.775445,-104.891415,central_park
9209,39.742282,-104.986382,downtown
9210,39.747208,-104.952908,city_park
9211,39.860868,-104.689268,airport
9212,39.758519,-104.875178,central_park
9213,39.718693,-104.954142,wash_park
9214,39.694231,-104.95666,wash_park
9215,39.867994,-104.657884,airport
9216,39.867395,-104.669484,airport
9217,39.762377,-104.956729,city_park
9218,39.85822,-104.646766,airport
9219,39.723721,-104.976581,wash_park
9220,39.745387,-104.990531,downtown
9221,39.743765,-104.996106,downtown
9222,39.748577,-104.960071,city_park
9223,39.775531,-104.906817,central_park
9224,39.731753,-105.011247,downtown
9225,39.744397,-104.969583,city_park
9226,39.743216,-104.989051,downtown
9227,39.746096,-104.955459,city_park
9228,39.738435,-104.959393,downtown
9229,39.687525,-104.9745,wash_park
9230,39.739854,-105.003817,downtown
9231,39.688701,-104.96106,wash_park
9232,39.697144,-104.94597,wash_park
9233,39.746243,-104.990744,downtown
9234,39.765234,-104.868774,central_park
9235,39.737582,-105.006345,downtown
9236,39.731039,-104.97137,downtown
9237,39.845939,-104.669132,airport
9238,39.860373,-104.674264,airport
9239,39.862728,-104.709017,airport
9240,39.707603,-104.951415,wash_park
9241,39.678862,-104.963553,wash_park
9242,39.747988,-104.934516,city_park
9243,39.864556,-104.667459,airport
9244,39.76727,-104.958083,city_park
9245,39.752597,-104.896319,central_park
9246,39.740039,-105.014903,downtown
